,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,references,comments,organization,creation_date,last_update
4519,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1548,Abuse Elevation Control Mechanism,14.1,enterprise,[],,,01/13/2022,01/13/2022
4520,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1548,Abuse Elevation Control Mechanism,14.1,enterprise,[],,,01/13/2022,01/13/2022
4521,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4522,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4523,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4524,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4525,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4526,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4527,nist_800_53,rev5,Contingency Planning,CP-10,System Recovery and Reconstitution,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4528,nist_800_53,rev5,Contingency Planning,CP-02,Contingency Plan,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4529,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4530,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4531,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4532,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4533,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1490,Inhibit System Recovery,14.1,enterprise,[],,,01/13/2022,01/13/2022
4534,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1212,Exploitation for Credential Access,14.1,enterprise,[],,,01/13/2022,01/13/2022
4535,nist_800_53,rev5,Security Assessment and Authorization,CA-03,Information Exchange,Protects,T1078,Valid Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
4536,nist_800_53,rev5,System and Communications Protection,SC-43,Usage Restrictions,Protects,T1078,Valid Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
4537,nist_800_53,rev5,System and Information Integrity,SI-12,Information Management and Retention,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4538,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4539,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4540,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4541,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4542,nist_800_53,rev5,Access Control,AC-18,Wireless Access,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4543,nist_800_53,rev5,Access Control,AC-19,Access Control for Mobile Devices,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4544,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4545,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4546,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4547,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4548,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4549,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4550,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4551,nist_800_53,rev5,Contingency Planning,CP-06,Alternate Storage Site,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4552,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4553,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4554,nist_800_53,rev5,System and Communications Protection,SC-36,Distributed Processing and Storage,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4555,nist_800_53,rev5,System and Communications Protection,SC-04,Information in Shared System Resources,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4556,nist_800_53,rev5,System and Information Integrity,SI-12,Information Management and Retention,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4557,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4558,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4559,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1070.008,Clear Mailbox Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
4560,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4561,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4562,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4563,nist_800_53,rev5,Access Control,AC-23,Data Mining Protection,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4564,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4565,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4566,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4567,nist_800_53,rev5,Security Assessment and Authorization,CA-03,Information Exchange,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4568,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4569,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4570,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4571,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4572,nist_800_53,rev5,System and Services Acquisition,SA-08,Security and Privacy Engineering Principles,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4573,nist_800_53,rev5,System and Services Acquisition,SA-09,External System Services,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4574,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4575,nist_800_53,rev5,System and Communications Protection,SC-31,Covert Channel Analysis,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4576,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4577,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4578,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4579,nist_800_53,rev5,System and Information Integrity,SI-15,Information Output Filtering,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4580,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4581,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4582,nist_800_53,rev5,Supply Chain Risk Management,SR-04,Provenance,Protects,T1048,Exfiltration Over Alternative Protocol,14.1,enterprise,[],,,01/13/2022,01/13/2022
4583,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1053.006,Systemd Timers,14.1,enterprise,[],,,01/13/2022,01/13/2022
4584,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1659,Content Injection,14.1,enterprise,[],,,01/13/2022,01/13/2022
4585,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1659,Content Injection,14.1,enterprise,[],,,01/13/2022,01/13/2022
4586,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1654,Log Enumeration,14.1,enterprise,[],,,01/13/2022,01/13/2022
4587,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1654,Log Enumeration,14.1,enterprise,[],,,01/13/2022,01/13/2022
4588,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1651,Cloud Administration Command,14.1,enterprise,[],,,01/13/2022,01/13/2022
4589,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1651,Cloud Administration Command,14.1,enterprise,[],,,01/13/2022,01/13/2022
4590,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1651,Cloud Administration Command,14.1,enterprise,[],,,01/13/2022,01/13/2022
4591,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1651,Cloud Administration Command,14.1,enterprise,[],,,01/13/2022,01/13/2022
4592,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1651,Cloud Administration Command,14.1,enterprise,[],,,01/13/2022,01/13/2022
4593,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1578.005,Modify Cloud Compute Configurations,14.1,enterprise,[],,,01/13/2022,01/13/2022
4594,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,Protects,T1578.005,Modify Cloud Compute Configurations,14.1,enterprise,[],,,01/13/2022,01/13/2022
4595,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1578.005,Modify Cloud Compute Configurations,14.1,enterprise,[],,,01/13/2022,01/13/2022
4596,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1578.005,Modify Cloud Compute Configurations,14.1,enterprise,[],,,01/13/2022,01/13/2022
4597,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1567.004,Exfiltration Over Webhook,14.1,enterprise,[],,,01/13/2022,01/13/2022
4598,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1567.004,Exfiltration Over Webhook,14.1,enterprise,[],,,01/13/2022,01/13/2022
4599,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1567.003,Exfiltration to Text Storage Sites,14.1,enterprise,[],,,01/13/2022,01/13/2022
4600,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1567.003,Exfiltration to Text Storage Sites,14.1,enterprise,[],,,01/13/2022,01/13/2022
4601,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4602,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4603,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4604,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4605,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4606,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4607,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1562.012,Disable or Modify Linux Audit System,14.1,enterprise,[],,,01/13/2022,01/13/2022
4608,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1562.011,Spoof Security Alerting,14.1,enterprise,[],,,01/13/2022,01/13/2022
4609,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1562.011,Spoof Security Alerting,14.1,enterprise,[],,,01/13/2022,01/13/2022
4610,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562.011,Spoof Security Alerting,14.1,enterprise,[],,,01/13/2022,01/13/2022
4611,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1562.011,Spoof Security Alerting,14.1,enterprise,[],,,01/13/2022,01/13/2022
4612,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4613,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4614,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4615,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4616,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4617,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4618,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4619,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4620,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1556.008,Network Provider DLL,14.1,enterprise,[],,,01/13/2022,01/13/2022
4621,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1555.006,Cloud Secrets Management Stores,14.1,enterprise,[],,,01/13/2022,01/13/2022
4622,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1555.006,Cloud Secrets Management Stores,14.1,enterprise,[],,,01/13/2022,01/13/2022
4623,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1555.006,Cloud Secrets Management Stores,14.1,enterprise,[],,,01/13/2022,01/13/2022
4624,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1555.006,Cloud Secrets Management Stores,14.1,enterprise,[],,,01/13/2022,01/13/2022
4625,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1552.008,Chat Messages,14.1,enterprise,[],,,01/13/2022,01/13/2022
4626,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1552.008,Chat Messages,14.1,enterprise,[],,,01/13/2022,01/13/2022
4627,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1548.005,Temporary Elevated Cloud Access,14.1,enterprise,[],,,01/13/2022,01/13/2022
4628,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1548.005,Temporary Elevated Cloud Access,14.1,enterprise,[],,,01/13/2022,01/13/2022
4629,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1548.005,Temporary Elevated Cloud Access,14.1,enterprise,[],,,01/13/2022,01/13/2022
4630,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1548.005,Temporary Elevated Cloud Access,14.1,enterprise,[],,,01/13/2022,01/13/2022
4631,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1098.006,Additional Container Cluster Roles,14.1,enterprise,[],,,01/13/2022,01/13/2022
4632,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1098.006,Additional Container Cluster Roles,14.1,enterprise,[],,,01/13/2022,01/13/2022
4633,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1098.006,Additional Container Cluster Roles,14.1,enterprise,[],,,01/13/2022,01/13/2022
4634,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4635,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4636,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4637,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4638,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4639,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1059.009,Cloud API,14.1,enterprise,[],,,01/13/2022,01/13/2022
4640,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1036.008,Masquerade File Type,14.1,enterprise,[],,,01/13/2022,01/13/2022
4641,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1036.008,Masquerade File Type,14.1,enterprise,[],,,01/13/2022,01/13/2022
4642,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1036.008,Masquerade File Type,14.1,enterprise,[],,,01/13/2022,01/13/2022
4643,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1036.008,Masquerade File Type,14.1,enterprise,[],,,01/13/2022,01/13/2022
4644,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1027.012,LNK Icon Smuggling,14.1,enterprise,[],,,01/13/2022,01/13/2022
4645,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1027.010,Command Obfuscation,14.1,enterprise,[],,,01/13/2022,01/13/2022
4646,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1027.010,Command Obfuscation,14.1,enterprise,[],,,01/13/2022,01/13/2022
4647,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1027.010,Command Obfuscation,14.1,enterprise,[],,,01/13/2022,01/13/2022
4648,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4649,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4650,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4651,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4652,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4653,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4654,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4655,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4656,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4657,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4658,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4659,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4660,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4661,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1021.008,Direct Cloud VM Connections,14.1,enterprise,[],,,01/13/2022,01/13/2022
4662,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4663,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1021.007,Cloud Services,14.1,enterprise,[],,,01/13/2022,01/13/2022
4664,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1112,Modify Registry,14.1,enterprise,[],,,01/13/2022,01/13/2022
4665,nist_800_53,rev5,System and Communications Protection,SC-08,Transmission Confidentiality and Integrity,Protects,T1562.010,Downgrade Attack,14.1,enterprise,[],,,01/13/2022,01/13/2022
4666,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1562.010,Downgrade Attack,14.1,enterprise,[],,,01/13/2022,01/13/2022
4667,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562.010,Downgrade Attack,14.1,enterprise,[],,,01/13/2022,01/13/2022
4668,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1562.010,Downgrade Attack,14.1,enterprise,[],,,01/13/2022,01/13/2022
4669,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1562.010,Downgrade Attack,14.1,enterprise,[],,,01/13/2022,01/13/2022
4670,nist_800_53,rev5,System and Communications Protection,SC-08,Transmission Confidentiality and Integrity,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4671,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4672,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4673,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4674,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4675,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4676,nist_800_53,rev5,Security Assessment and Authorization,CA-08,Penetration Testing,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4677,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4678,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4679,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4680,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4681,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4682,nist_800_53,rev5,Identification and Authentication,IA-04,Identifier Management,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4683,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4684,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
4685,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1562,Impair Defenses,14.1,enterprise,[],,,01/13/2022,01/13/2022
